model_slug,score,source,source_url,evaluated_at,notes
gemini-3-pro,37.5,self-reported,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf,2025-11-01,"Humanity's Last Exam, no tools (45.8% with search+code exec)"
glm-4-5-355b-a32b,14.4,independent,https://llm-stats.com/models/compare/glm-4.5-vs-glm-4.5-air,2026-07-12,
glm-4-5-air-106b-a12b,10.6,independent,https://llm-stats.com/models/compare/glm-4.5-vs-glm-4.5-air,2026-07-12,
glm-5,30.5,self-reported,https://huggingface.co/zai-org/GLM-5,,"Humanity's Last Exam, no-tools; with-tools variant reaches 50.4"
glm-5-2-max,40.5,self-reported,https://huggingface.co/blog/zai-org/glm-52-blog,,"Humanity's Last Exam, no-tools; with-tools variant reaches 54.7"
gpt-5,24.8,self-reported,https://openai.com/index/introducing-gpt-5-for-developers/,2025-08-07,"Humanity's Last Exam, no tools, high reasoning effort"
gpt-5-2,34.5,self-reported,https://openai.com/index/introducing-gpt-5-2/,,"Humanity's Last Exam, GPT-5.2 Thinking; confirmed"
gpt-5-4,39.8,self-reported,https://the-decoder.com/openai-launches-gpt-5-4-thinking-and-pro-combining-coding-reasoning-and-computer-use-in-one-model/,,"Humanity's Last Exam, no tools (with-tools variant scores 52.1; Pro no-tools scores 42.7)"
gpt-5-4-mini,28.2,self-reported,https://openai.com/index/introducing-gpt-5-4-mini-and-nano/,2026-03-17,"Humanity's Last Exam, no tools, xhigh reasoning effort (with-tools variant scores 41.5%)."
gpt-5-4-nano,24.3,self-reported,https://openai.com/index/introducing-gpt-5-4-mini-and-nano/,2026-03-17,"Humanity's Last Exam, no tools, xhigh reasoning effort (with-tools variant scores 37.7%)."
gpt-5-4-pro,42.7,self-reported,https://the-decoder.com/openai-launches-gpt-5-4-thinking-and-pro-combining-coding-reasoning-and-computer-use-in-one-model/,2026-03-05,"Humanity's Last Exam, no tools (with-tools variant scores 58.7, per the same table -- consistent with the flagship entry's convention of using the no-tools figure for the 'hle' slug). Cross-confirmed by DataLearnerAI."
gpt-5-6,47.2,independent,https://artificialanalysis.ai/evaluations/humanitys-last-exam,,"Humanity's Last Exam, GPT-5.6 Sol (max reasoning); Artificial Analysis independent evaluation; tool setting not stated on page"
gpt-5-mini,16.7,self-reported,https://openai.com/index/introducing-gpt-5-for-developers/,2025-08-07,"Humanity's Last Exam, no tools, high reasoning effort"
grok-4,25.4,self-reported,https://www.scientificamerican.com/article/elon-musks-new-grok-4-takes-on-humanitys-last-exam-as-the-ai-race-heats-up/,2025-07-09,without tools
grok-4-heavy,44.4,self-reported,https://www.scientificamerican.com/article/elon-musks-new-grok-4-takes-on-humanitys-last-exam-as-the-ai-race-heats-up/,2025-07-09,
kimi-k2-5,50.2,self-reported,https://www.kimi.com/blog/kimi-k2-5,,"Humanity's Last Exam, full set (text+image), with tool use enabled (search/code-interpreter/web-browsing), used here for comparability with the sibling K2.6 entry's tool-enabled HLE figure; vendor also reports 30.1 without tools. Artificial Analysis's independent non-tool run scored 29.4, close to the vendor's own non-tool figure"
kimi-k2-6,54,self-reported,https://www.kimi.com/blog/kimi-k2-6,,"Humanity's Last Exam, full set, with tool use enabled"
kimi-k2-thinking,44.9,self-reported,https://huggingface.co/moonshotai/Kimi-K2-Thinking,,"Humanity's Last Exam, with tools"
mimo-v2-5-pro,48,self-reported,https://mimo.xiaomi.com/mimo-v2-5-pro/,,"Humanity's Last Exam, with tool use (the page also reports 34.0 'w.o. tools'); from the embedded fbCategories chart data."
minimax-m2,31.8,self-reported,https://github.com/MiniMax-AI/MiniMax-M2,,with tools
muse-spark-1-1-xhigh,45,independent,https://artificialanalysis.ai/articles/muse-spark-1-1-everything-you-need-to-know,,"Humanity's Last Exam, Artificial Analysis independent evaluation of Muse Spark 1.1"
nemotron-nano-2-nemotron-nano-9b-v2,6.5,self-reported,https://huggingface.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2,,"Reasoning On, vs Qwen3-8B's 4.4"
olmo-3-think-32b,5.9,independent,https://designforonline.com/ai-models/allenai-olmo-3-32b-think/,,"Humanity's Last Exam, no tools; Artificial Analysis measurement (Intelligence Index v4.0), republished on the fetched page; not reported by Ai2 in the OLMo 3 blog/card/paper"
openai-o3,24.9,self-reported,https://openai.com/index/introducing-o3-and-o4-mini/,2025-04-16,"Humanity's Last Exam, with tools"
openai-o4-mini,17.7,self-reported,https://openai.com/index/introducing-o3-and-o4-mini/,2025-04-16,"Humanity's Last Exam, with tools"
qwen3-235b-a22b-thinking-2507,18.2,self-reported,https://huggingface.co/Qwen/Qwen3-235B-A22B-Thinking-2507,,HLE
qwen3-5-122b-a10b,25.3,self-reported,https://huggingface.co/Qwen/Qwen3.5-122B-A10B,,"Reported as 'HLE w/ CoT' (STEM & Reasoning category). A second, higher 'HLE w/ tool' score of 47.5 is also reported (Search Agent category) but there is no separate slug for the tool-augmented variant, so only the CoT number is used here to avoid ambiguity."
qwen3-5-397b-a17b,28.7,self-reported,https://huggingface.co/Qwen/Qwen3.5-397B-A17B,,"Humanity's Last Exam, text-only setting. Verified correct via fresh fetch of HF model card table and qwen.ai/blog?id=qwen3.5 launch blog table (both show 28.7); also matches automatio.ai third-party listing."
